2023-10-04 08:39:45,404 INFO     Building assets from: soccertwos-stage2
2023-10-04 12:03:32,869 INFO     Training iteration 1733
2023-10-04 12:03:40,171 INFO     Iteration 1733 finished in 7.299998998641968s, # of env_steps trained 363790
2023-10-04 12:03:40,195 INFO     Training iteration 1734
2023-10-04 12:03:48,117 INFO     Iteration 1734 finished in 7.9180052280426025s, # of env_steps trained 364030
2023-10-04 12:03:48,193 INFO     Training iteration 1735
2023-10-04 12:03:54,452 INFO     Iteration 1735 finished in 6.25799036026001s, # of env_steps trained 364230
2023-10-04 12:03:54,477 INFO     Training iteration 1736
2023-10-04 12:04:01,070 INFO     Iteration 1736 finished in 6.59199595451355s, # of env_steps trained 364450
2023-10-04 12:04:01,094 INFO     Training iteration 1737
2023-10-04 12:04:08,990 INFO     Iteration 1737 finished in 7.895005464553833s, # of env_steps trained 364650
2023-10-04 12:04:09,006 INFO     Training iteration 1738
2023-10-04 12:04:17,340 INFO     Iteration 1738 finished in 8.332985162734985s, # of env_steps trained 364880
2023-10-04 12:04:17,366 INFO     Training iteration 1739
2023-10-04 12:04:23,553 INFO     Iteration 1739 finished in 6.186002016067505s, # of env_steps trained 365080
2023-10-04 12:04:23,569 INFO     Training iteration 1740
2023-10-04 12:04:30,099 INFO     Iteration 1740 finished in 6.528002738952637s, # of env_steps trained 365280
2023-10-04 12:04:30,123 INFO     Training iteration 1741
2023-10-04 12:04:37,926 INFO     Iteration 1741 finished in 7.802002668380737s, # of env_steps trained 365490
2023-10-04 12:04:37,943 INFO     Training iteration 1742
2023-10-04 12:04:44,008 INFO     Iteration 1742 finished in 6.062998056411743s, # of env_steps trained 365700
2023-10-04 12:04:44,027 INFO     Training iteration 1743
2023-10-04 12:04:51,471 INFO     Iteration 1743 finished in 7.441014766693115s, # of env_steps trained 365910
2023-10-04 12:04:51,489 INFO     Training iteration 1744
2023-10-04 12:04:57,796 INFO     Iteration 1744 finished in 6.305003881454468s, # of env_steps trained 366090
2023-10-04 12:04:57,816 INFO     Training iteration 1745
2023-10-04 12:05:05,385 INFO     Iteration 1745 finished in 7.5630104541778564s, # of env_steps trained 366320
2023-10-04 12:05:05,508 INFO     Training iteration 1746
2023-10-04 12:05:12,678 INFO     Iteration 1746 finished in 7.167973279953003s, # of env_steps trained 366540
2023-10-04 12:05:12,700 INFO     Training iteration 1747
2023-10-04 12:05:19,951 INFO     Iteration 1747 finished in 7.246016025543213s, # of env_steps trained 366760
2023-10-04 12:05:20,053 INFO     Training iteration 1748
2023-10-04 12:05:27,330 INFO     Iteration 1748 finished in 7.2729856967926025s, # of env_steps trained 366980
2023-10-04 12:05:27,353 INFO     Training iteration 1749
2023-10-04 12:05:33,784 INFO     Iteration 1749 finished in 6.429995059967041s, # of env_steps trained 367200
2023-10-04 12:05:33,809 INFO     Training iteration 1750
2023-10-04 12:05:41,798 INFO     Iteration 1750 finished in 7.988998651504517s, # of env_steps trained 367410
2023-10-04 12:05:41,820 INFO     Training iteration 1751
2023-10-04 12:05:48,452 INFO     Iteration 1751 finished in 6.631003141403198s, # of env_steps trained 367620
2023-10-04 12:05:48,473 INFO     Training iteration 1752
2023-10-04 12:05:54,514 INFO     Iteration 1752 finished in 6.039995193481445s, # of env_steps trained 367830
2023-10-04 12:05:54,536 INFO     Training iteration 1753
2023-10-04 12:06:01,951 INFO     Iteration 1753 finished in 7.411011457443237s, # of env_steps trained 368040
2023-10-04 12:06:02,035 INFO     Training iteration 1754
2023-10-04 12:06:08,297 INFO     Iteration 1754 finished in 6.259546756744385s, # of env_steps trained 368220
2023-10-04 12:06:08,320 INFO     Training iteration 1755
2023-10-04 12:06:16,339 INFO     Iteration 1755 finished in 8.017998456954956s, # of env_steps trained 368430
2023-10-04 12:06:16,358 INFO     Training iteration 1756
2023-10-04 12:06:22,907 INFO     Iteration 1756 finished in 6.547000408172607s, # of env_steps trained 368640
2023-10-04 12:06:22,930 INFO     Training iteration 1757
2023-10-04 12:06:29,898 INFO     Iteration 1757 finished in 6.967003583908081s, # of env_steps trained 368880
2023-10-04 12:06:29,919 INFO     Training iteration 1758
2023-10-04 12:06:37,289 INFO     Iteration 1758 finished in 7.367002487182617s, # of env_steps trained 369060
2023-10-04 12:06:37,291 INFO     Training iteration 1759
2023-10-04 12:06:43,518 INFO     Iteration 1759 finished in 6.2220025062561035s, # of env_steps trained 369270
2023-10-04 12:06:43,519 INFO     Training iteration 1760
2023-10-04 12:06:50,658 INFO     Iteration 1760 finished in 7.138000965118408s, # of env_steps trained 369480
2023-10-04 12:06:50,660 INFO     Training iteration 1761
2023-10-04 12:06:56,867 INFO     Iteration 1761 finished in 6.205987453460693s, # of env_steps trained 369660
2023-10-04 12:06:56,868 INFO     Training iteration 1762
2023-10-04 12:07:04,164 INFO     Iteration 1762 finished in 7.291008949279785s, # of env_steps trained 369900
2023-10-04 12:07:04,250 INFO     Training iteration 1763
2023-10-04 12:07:11,199 INFO     Iteration 1763 finished in 6.947991609573364s, # of env_steps trained 370080
2023-10-04 12:07:11,216 INFO     Training iteration 1764
2023-10-04 12:07:17,088 INFO     Iteration 1764 finished in 5.870996952056885s, # of env_steps trained 370290
2023-10-04 12:07:17,109 INFO     Training iteration 1765
2023-10-04 12:07:24,672 INFO     Iteration 1765 finished in 7.560013055801392s, # of env_steps trained 370500
2023-10-04 12:07:24,803 INFO     Training iteration 1766
2023-10-04 12:07:32,068 INFO     Iteration 1766 finished in 7.261983871459961s, # of env_steps trained 370710
2023-10-04 12:07:32,086 INFO     Training iteration 1767
2023-10-04 12:07:39,622 INFO     Iteration 1767 finished in 7.533015489578247s, # of env_steps trained 370950
2023-10-04 12:07:39,701 INFO     Training iteration 1768
2023-10-04 12:07:46,362 INFO     Iteration 1768 finished in 6.659982681274414s, # of env_steps trained 371150
2023-10-04 12:07:46,379 INFO     Training iteration 1769
2023-10-04 12:07:52,788 INFO     Iteration 1769 finished in 6.408998250961304s, # of env_steps trained 371370
2023-10-04 12:07:52,811 INFO     Training iteration 1770
2023-10-04 12:08:00,188 INFO     Iteration 1770 finished in 7.376000165939331s, # of env_steps trained 371560
2023-10-04 12:08:00,210 INFO     Training iteration 1771
2023-10-04 12:08:06,291 INFO     Iteration 1771 finished in 6.081000804901123s, # of env_steps trained 371770
2023-10-04 12:08:06,310 INFO     Training iteration 1772
2023-10-04 12:08:14,500 INFO     Iteration 1772 finished in 8.189002513885498s, # of env_steps trained 371980
2023-10-04 12:08:14,502 INFO     Training iteration 1773
2023-10-04 12:08:20,655 INFO     Iteration 1773 finished in 6.151998519897461s, # of env_steps trained 372190
2023-10-04 12:08:20,679 INFO     Training iteration 1774
2023-10-04 12:08:28,260 INFO     Iteration 1774 finished in 7.576025724411011s, # of env_steps trained 372390
2023-10-04 12:08:28,363 INFO     Training iteration 1775
2023-10-04 12:08:35,201 INFO     Iteration 1775 finished in 6.833986520767212s, # of env_steps trained 372610
2023-10-04 12:08:35,223 INFO     Training iteration 1776
2023-10-04 12:08:41,298 INFO     Iteration 1776 finished in 6.073000192642212s, # of env_steps trained 372790
2023-10-04 12:08:41,300 INFO     Training iteration 1777
2023-10-04 12:08:49,187 INFO     Iteration 1777 finished in 7.86968469619751s, # of env_steps trained 373000
2023-10-04 12:08:49,203 INFO     Training iteration 1778
2023-10-04 12:08:55,535 INFO     Iteration 1778 finished in 6.329986572265625s, # of env_steps trained 373180
2023-10-04 12:08:55,555 INFO     Training iteration 1779
2023-10-04 12:09:03,526 INFO     Iteration 1779 finished in 7.96999979019165s, # of env_steps trained 373390
2023-10-04 12:09:03,528 INFO     Training iteration 1780
2023-10-04 12:09:09,713 INFO     Iteration 1780 finished in 6.183999061584473s, # of env_steps trained 373590
2023-10-04 12:09:09,734 INFO     Training iteration 1781
2023-10-04 12:09:17,291 INFO     Iteration 1781 finished in 7.554999351501465s, # of env_steps trained 373790
2023-10-04 12:09:17,293 INFO     Training iteration 1782
2023-10-04 12:09:24,240 INFO     Iteration 1782 finished in 6.946000099182129s, # of env_steps trained 374000
2023-10-04 12:09:24,263 INFO     Training iteration 1783
2023-10-04 12:09:32,334 INFO     Iteration 1783 finished in 8.070000171661377s, # of env_steps trained 374210
2023-10-04 12:09:32,354 INFO     Training iteration 1784
2023-10-04 12:09:38,575 INFO     Iteration 1784 finished in 6.219996452331543s, # of env_steps trained 374420
2023-10-04 12:09:38,594 INFO     Training iteration 1785
2023-10-04 12:09:45,823 INFO     Iteration 1785 finished in 7.224014043807983s, # of env_steps trained 374660
2023-10-04 12:09:45,905 INFO     Training iteration 1786
2023-10-04 12:09:53,263 INFO     Iteration 1786 finished in 7.356001615524292s, # of env_steps trained 374870
2023-10-04 12:09:53,287 INFO     Training iteration 1787
2023-10-04 12:09:59,365 INFO     Iteration 1787 finished in 6.0769994258880615s, # of env_steps trained 375050
2023-10-04 12:09:59,386 INFO     Training iteration 1788
2023-10-04 12:10:07,496 INFO     Iteration 1788 finished in 8.109002113342285s, # of env_steps trained 375260
2023-10-04 12:10:07,515 INFO     Training iteration 1789
2023-10-04 12:10:13,649 INFO     Iteration 1789 finished in 6.132998466491699s, # of env_steps trained 375470
2023-10-04 12:10:13,670 INFO     Training iteration 1790
2023-10-04 12:10:20,253 INFO     Iteration 1790 finished in 6.583000421524048s, # of env_steps trained 375680
2023-10-04 12:10:20,275 INFO     Training iteration 1791
2023-10-04 12:10:28,046 INFO     Iteration 1791 finished in 7.769000768661499s, # of env_steps trained 375890
2023-10-04 12:10:28,067 INFO     Training iteration 1792
2023-10-04 12:10:34,046 INFO     Iteration 1792 finished in 5.9769980907440186s, # of env_steps trained 376100
2023-10-04 12:10:34,065 INFO     Training iteration 1793
2023-10-04 12:10:41,882 INFO     Iteration 1793 finished in 7.812013626098633s, # of env_steps trained 376310
2023-10-04 12:10:41,967 INFO     Training iteration 1794
2023-10-04 12:10:48,404 INFO     Iteration 1794 finished in 6.434985876083374s, # of env_steps trained 376510
2023-10-04 12:10:48,428 INFO     Training iteration 1795
2023-10-04 12:10:55,126 INFO     Iteration 1795 finished in 6.697000026702881s, # of env_steps trained 376730
2023-10-04 12:10:55,148 INFO     Training iteration 1796
2023-10-04 12:11:02,972 INFO     Iteration 1796 finished in 7.821998357772827s, # of env_steps trained 376940
2023-10-04 12:11:02,992 INFO     Training iteration 1797
2023-10-04 12:11:09,056 INFO     Iteration 1797 finished in 6.062001466751099s, # of env_steps trained 377140
2023-10-04 12:11:09,082 INFO     Training iteration 1798
2023-10-04 12:11:16,825 INFO     Iteration 1798 finished in 7.739010810852051s, # of env_steps trained 377360
2023-10-04 12:11:16,907 INFO     Training iteration 1799
2023-10-04 12:11:23,446 INFO     Iteration 1799 finished in 6.53798246383667s, # of env_steps trained 377560
2023-10-04 12:11:23,470 INFO     Training iteration 1800
2023-10-04 12:11:30,162 INFO     Iteration 1800 finished in 6.689997673034668s, # of env_steps trained 377780
2023-10-04 12:11:30,189 INFO     Training iteration 1801
2023-10-04 12:11:38,038 INFO     Iteration 1801 finished in 7.848001003265381s, # of env_steps trained 377990
2023-10-04 12:11:38,058 INFO     Training iteration 1802
2023-10-04 12:11:44,999 INFO     Iteration 1802 finished in 6.939001083374023s, # of env_steps trained 378200
2023-10-04 12:11:45,000 INFO     Training iteration 1803
2023-10-04 12:11:52,900 INFO     Iteration 1803 finished in 7.896999835968018s, # of env_steps trained 378410
2023-10-04 12:11:52,919 INFO     Training iteration 1804
2023-10-04 12:12:00,030 INFO     Iteration 1804 finished in 7.106014966964722s, # of env_steps trained 378650
2023-10-04 12:12:00,108 INFO     Training iteration 1805
2023-10-04 12:12:07,297 INFO     Iteration 1805 finished in 7.186382293701172s, # of env_steps trained 378860
2023-10-04 12:12:07,319 INFO     Training iteration 1806
2023-10-04 12:12:13,324 INFO     Iteration 1806 finished in 6.003999710083008s, # of env_steps trained 379050
2023-10-04 12:12:13,347 INFO     Training iteration 1807
2023-10-04 12:12:19,210 INFO     Iteration 1807 finished in 5.862006187438965s, # of env_steps trained 379230
2023-10-04 12:12:19,241 INFO     Training iteration 1808
2023-10-04 12:12:27,430 INFO     Iteration 1808 finished in 8.187982082366943s, # of env_steps trained 379440
2023-10-04 12:12:27,454 INFO     Training iteration 1809
2023-10-04 12:12:33,612 INFO     Iteration 1809 finished in 6.156002998352051s, # of env_steps trained 379650
2023-10-04 12:12:33,632 INFO     Training iteration 1810
2023-10-04 12:12:40,629 INFO     Iteration 1810 finished in 6.992012023925781s, # of env_steps trained 379860
2023-10-04 12:12:40,636 INFO     Training iteration 1811
2023-10-04 12:12:48,097 INFO     Iteration 1811 finished in 7.458981990814209s, # of env_steps trained 380070
2023-10-04 12:12:48,121 INFO     Training iteration 1812
2023-10-04 12:12:54,122 INFO     Iteration 1812 finished in 5.999997138977051s, # of env_steps trained 380270
2023-10-04 12:12:54,146 INFO     Training iteration 1813
2023-10-04 12:13:01,500 INFO     Iteration 1813 finished in 7.351998329162598s, # of env_steps trained 380490
2023-10-04 12:13:01,518 INFO     Training iteration 1814
2023-10-04 12:13:07,746 INFO     Iteration 1814 finished in 6.227008819580078s, # of env_steps trained 380670
2023-10-04 12:13:07,763 INFO     Training iteration 1815
2023-10-04 12:13:14,358 INFO     Iteration 1815 finished in 6.592010736465454s, # of env_steps trained 380880
2023-10-04 12:13:14,441 INFO     Training iteration 1816
2023-10-04 12:13:22,018 INFO     Iteration 1816 finished in 7.573997497558594s, # of env_steps trained 381090
2023-10-04 12:13:22,035 INFO     Training iteration 1817
2023-10-04 12:13:28,019 INFO     Iteration 1817 finished in 5.9829957485198975s, # of env_steps trained 381300
2023-10-04 12:13:28,044 INFO     Training iteration 1818
2023-10-04 12:13:36,234 INFO     Iteration 1818 finished in 8.18800139427185s, # of env_steps trained 381510
2023-10-04 12:13:36,254 INFO     Training iteration 1819
2023-10-04 12:13:42,446 INFO     Iteration 1819 finished in 6.189560174942017s, # of env_steps trained 381720
2023-10-04 12:13:42,468 INFO     Training iteration 1820
2023-10-04 12:13:50,402 INFO     Iteration 1820 finished in 7.933012962341309s, # of env_steps trained 381950
2023-10-04 12:13:50,419 INFO     Training iteration 1821
2023-10-04 12:13:56,617 INFO     Iteration 1821 finished in 6.196998119354248s, # of env_steps trained 382140
2023-10-04 12:13:56,636 INFO     Training iteration 1822
2023-10-04 12:14:03,400 INFO     Iteration 1822 finished in 6.7600085735321045s, # of env_steps trained 382360
2023-10-04 12:14:03,481 INFO     Training iteration 1823
2023-10-04 12:14:11,081 INFO     Iteration 1823 finished in 7.597989559173584s, # of env_steps trained 382570
2023-10-04 12:14:11,083 INFO     Training iteration 1824
2023-10-04 12:14:17,582 INFO     Iteration 1824 finished in 6.497999429702759s, # of env_steps trained 382780
2023-10-04 12:14:17,608 INFO     Training iteration 1825
2023-10-04 12:14:25,563 INFO     Iteration 1825 finished in 7.952999830245972s, # of env_steps trained 383000
2023-10-04 12:14:25,565 INFO     Training iteration 1826
2023-10-04 12:14:31,577 INFO     Iteration 1826 finished in 6.010997533798218s, # of env_steps trained 383210
2023-10-04 12:14:31,579 INFO     Training iteration 1827
2023-10-04 12:14:38,013 INFO     Iteration 1827 finished in 6.433000802993774s, # of env_steps trained 383420
2023-10-04 12:14:38,036 INFO     Training iteration 1828
2023-10-04 12:14:45,704 INFO     Iteration 1828 finished in 7.666997671127319s, # of env_steps trained 383630
2023-10-04 12:14:45,706 INFO     Training iteration 1829
2023-10-04 12:14:51,667 INFO     Iteration 1829 finished in 5.959996223449707s, # of env_steps trained 383810
2023-10-04 12:14:51,668 INFO     Training iteration 1830
2023-10-04 12:14:58,145 INFO     Iteration 1830 finished in 6.475998401641846s, # of env_steps trained 384030
2023-10-04 12:14:58,167 INFO     Training iteration 1831
2023-10-04 12:15:05,929 INFO     Iteration 1831 finished in 7.761003732681274s, # of env_steps trained 384230
2023-10-04 12:15:05,950 INFO     Training iteration 1832
2023-10-04 12:15:11,930 INFO     Iteration 1832 finished in 5.97700047492981s, # of env_steps trained 384440
2023-10-04 12:15:11,950 INFO     Training iteration 1833
2023-10-04 12:15:19,542 INFO     Iteration 1833 finished in 7.58801531791687s, # of env_steps trained 384650
2023-10-04 12:15:19,628 INFO     Training iteration 1834
2023-10-04 12:15:26,249 INFO     Iteration 1834 finished in 6.620981931686401s, # of env_steps trained 384860
2023-10-04 12:15:26,271 INFO     Training iteration 1835
2023-10-04 12:15:32,644 INFO     Iteration 1835 finished in 6.370997905731201s, # of env_steps trained 385050
2023-10-04 12:15:32,665 INFO     Training iteration 1836
2023-10-04 12:15:40,652 INFO     Iteration 1836 finished in 7.986003398895264s, # of env_steps trained 385280
2023-10-04 12:15:40,676 INFO     Training iteration 1837
2023-10-04 12:15:46,859 INFO     Iteration 1837 finished in 6.182015657424927s, # of env_steps trained 385490
2023-10-04 12:15:46,879 INFO     Training iteration 1838
2023-10-04 12:15:54,832 INFO     Iteration 1838 finished in 7.950012922286987s, # of env_steps trained 385710
2023-10-04 12:15:54,914 INFO     Training iteration 1839
2023-10-04 12:16:01,618 INFO     Iteration 1839 finished in 6.7019877433776855s, # of env_steps trained 385920
2023-10-04 12:16:01,637 INFO     Training iteration 1840
2023-10-04 12:16:08,714 INFO     Iteration 1840 finished in 7.075013875961304s, # of env_steps trained 386160
2023-10-04 12:16:08,807 INFO     Training iteration 1841
2023-10-04 12:16:16,219 INFO     Iteration 1841 finished in 7.409981727600098s, # of env_steps trained 386370
2023-10-04 12:16:16,241 INFO     Training iteration 1842
2023-10-04 12:16:22,227 INFO     Iteration 1842 finished in 5.984001398086548s, # of env_steps trained 386580
2023-10-04 12:16:22,250 INFO     Training iteration 1843
2023-10-04 12:16:30,388 INFO     Iteration 1843 finished in 8.135999917984009s, # of env_steps trained 386790
2023-10-04 12:16:30,409 INFO     Training iteration 1844
2023-10-04 12:16:36,641 INFO     Iteration 1844 finished in 6.230001926422119s, # of env_steps trained 386990
2023-10-04 12:16:36,664 INFO     Training iteration 1845
2023-10-04 12:16:44,105 INFO     Iteration 1845 finished in 7.437015533447266s, # of env_steps trained 387210
2023-10-04 12:16:44,198 INFO     Training iteration 1846
2023-10-04 12:16:51,205 INFO     Iteration 1846 finished in 7.004987716674805s, # of env_steps trained 387420
2023-10-04 12:16:51,226 INFO     Training iteration 1847
2023-10-04 12:16:57,901 INFO     Iteration 1847 finished in 6.6740007400512695s, # of env_steps trained 387650
2023-10-04 12:16:57,923 INFO     Training iteration 1848
2023-10-04 12:17:05,729 INFO     Iteration 1848 finished in 7.805011749267578s, # of env_steps trained 387860
2023-10-04 12:17:05,752 INFO     Training iteration 1849
2023-10-04 12:17:11,877 INFO     Iteration 1849 finished in 6.123999118804932s, # of env_steps trained 388050
2023-10-04 12:17:11,898 INFO     Training iteration 1850
2023-10-04 12:17:19,329 INFO     Iteration 1850 finished in 7.427013874053955s, # of env_steps trained 388290
2023-10-04 12:17:19,420 INFO     Training iteration 1851
2023-10-04 12:17:26,231 INFO     Iteration 1851 finished in 6.808991432189941s, # of env_steps trained 388470
2023-10-04 12:17:26,254 INFO     Training iteration 1852
2023-10-04 12:17:32,968 INFO     Iteration 1852 finished in 6.713001728057861s, # of env_steps trained 388710
2023-10-04 12:17:32,991 INFO     Training iteration 1853
2023-10-04 12:17:40,780 INFO     Iteration 1853 finished in 7.786998271942139s, # of env_steps trained 388920
2023-10-04 12:17:40,802 INFO     Training iteration 1854
2023-10-04 12:17:46,977 INFO     Iteration 1854 finished in 6.173997402191162s, # of env_steps trained 389120
2023-10-04 12:17:46,998 INFO     Training iteration 1855
2023-10-04 12:17:54,633 INFO     Iteration 1855 finished in 7.630013942718506s, # of env_steps trained 389340
2023-10-04 12:17:54,723 INFO     Training iteration 1856
2023-10-04 12:18:01,318 INFO     Iteration 1856 finished in 6.593981742858887s, # of env_steps trained 389540
2023-10-04 12:18:01,343 INFO     Training iteration 1857
2023-10-04 12:18:07,875 INFO     Iteration 1857 finished in 6.530996799468994s, # of env_steps trained 389760
2023-10-04 12:18:07,894 INFO     Training iteration 1858
2023-10-04 12:18:15,661 INFO     Iteration 1858 finished in 7.766000509262085s, # of env_steps trained 389970
2023-10-04 12:18:15,687 INFO     Training iteration 1859
2023-10-04 12:18:21,763 INFO     Iteration 1859 finished in 6.074997425079346s, # of env_steps trained 390170
2023-10-04 12:18:21,786 INFO     Training iteration 1860
2023-10-04 12:18:29,380 INFO     Iteration 1860 finished in 7.5900046825408936s, # of env_steps trained 390390
2023-10-04 12:18:29,471 INFO     Training iteration 1861
2023-10-04 12:18:36,275 INFO     Iteration 1861 finished in 6.801984548568726s, # of env_steps trained 390600
2023-10-04 12:18:36,300 INFO     Training iteration 1862
2023-10-04 12:18:42,373 INFO     Iteration 1862 finished in 6.072000026702881s, # of env_steps trained 390810
2023-10-04 12:18:42,397 INFO     Training iteration 1863
2023-10-04 12:18:50,474 INFO     Iteration 1863 finished in 8.076014280319214s, # of env_steps trained 391020
2023-10-04 12:18:50,497 INFO     Training iteration 1864
2023-10-04 12:18:56,614 INFO     Iteration 1864 finished in 6.11598539352417s, # of env_steps trained 391230
2023-10-04 12:18:56,635 INFO     Training iteration 1865
2023-10-04 12:19:04,205 INFO     Iteration 1865 finished in 7.566019535064697s, # of env_steps trained 391440
2023-10-04 12:19:04,293 INFO     Training iteration 1866
2023-10-04 12:19:11,184 INFO     Iteration 1866 finished in 6.889983892440796s, # of env_steps trained 391650
2023-10-04 12:19:11,206 INFO     Training iteration 1867
2023-10-04 12:19:17,743 INFO     Iteration 1867 finished in 6.5350000858306885s, # of env_steps trained 391860
2023-10-04 12:19:17,765 INFO     Training iteration 1868
2023-10-04 12:19:25,690 INFO     Iteration 1868 finished in 7.924001455307007s, # of env_steps trained 392080
2023-10-04 12:19:25,712 INFO     Training iteration 1869
2023-10-04 12:19:31,799 INFO     Iteration 1869 finished in 6.086000204086304s, # of env_steps trained 392280
2023-10-04 12:19:31,821 INFO     Training iteration 1870
2023-10-04 12:19:40,128 INFO     Iteration 1870 finished in 8.306002140045166s, # of env_steps trained 392500
2023-10-04 12:19:40,154 INFO     Training iteration 1871
2023-10-04 12:19:46,372 INFO     Iteration 1871 finished in 6.216996192932129s, # of env_steps trained 392710
2023-10-04 12:19:46,394 INFO     Training iteration 1872
2023-10-04 12:19:53,259 INFO     Iteration 1872 finished in 6.861015796661377s, # of env_steps trained 392940
2023-10-04 12:19:53,347 INFO     Training iteration 1873
2023-10-04 12:20:00,999 INFO     Iteration 1873 finished in 7.6509850025177s, # of env_steps trained 393150
2023-10-04 12:20:01,016 INFO     Training iteration 1874
2023-10-04 12:20:07,115 INFO     Iteration 1874 finished in 6.0980002880096436s, # of env_steps trained 393340
2023-10-04 12:20:07,135 INFO     Training iteration 1875
2023-10-04 12:20:15,212 INFO     Iteration 1875 finished in 8.076001167297363s, # of env_steps trained 393570
2023-10-04 12:20:15,235 INFO     Training iteration 1876
2023-10-04 12:20:21,458 INFO     Iteration 1876 finished in 6.221999883651733s, # of env_steps trained 393780
2023-10-04 12:20:21,481 INFO     Training iteration 1877
2023-10-04 12:20:28,063 INFO     Iteration 1877 finished in 6.580995559692383s, # of env_steps trained 393990
2023-10-04 12:20:28,083 INFO     Training iteration 1878
2023-10-04 12:20:35,874 INFO     Iteration 1878 finished in 7.789999723434448s, # of env_steps trained 394200
2023-10-04 12:20:35,995 INFO     Training iteration 1879
2023-10-04 12:20:41,980 INFO     Iteration 1879 finished in 5.983997106552124s, # of env_steps trained 394410
2023-10-04 12:20:42,005 INFO     Training iteration 1880
2023-10-04 12:20:50,079 INFO     Iteration 1880 finished in 8.070017099380493s, # of env_steps trained 394620
2023-10-04 12:20:50,119 INFO     Training iteration 1881
2023-10-04 12:20:56,318 INFO     Iteration 1881 finished in 6.197998762130737s, # of env_steps trained 394830
2023-10-04 12:20:56,338 INFO     Training iteration 1882
2023-10-04 12:21:02,867 INFO     Iteration 1882 finished in 6.527998924255371s, # of env_steps trained 395040
2023-10-04 12:21:02,886 INFO     Training iteration 1883
2023-10-04 12:21:10,655 INFO     Iteration 1883 finished in 7.767998456954956s, # of env_steps trained 395250
2023-10-04 12:21:10,672 INFO     Training iteration 1884
2023-10-04 12:21:16,783 INFO     Iteration 1884 finished in 6.110002040863037s, # of env_steps trained 395460
2023-10-04 12:21:16,803 INFO     Training iteration 1885
2023-10-04 12:21:24,548 INFO     Iteration 1885 finished in 7.740018129348755s, # of env_steps trained 395670
2023-10-04 12:21:24,640 INFO     Training iteration 1886
2023-10-04 12:21:31,257 INFO     Iteration 1886 finished in 6.614985704421997s, # of env_steps trained 395880
2023-10-04 12:21:31,279 INFO     Training iteration 1887
2023-10-04 12:21:37,411 INFO     Iteration 1887 finished in 6.130991220474243s, # of env_steps trained 396090
2023-10-04 12:21:37,436 INFO     Training iteration 1888
2023-10-04 12:21:45,483 INFO     Iteration 1888 finished in 8.045997858047485s, # of env_steps trained 396300
2023-10-04 12:21:45,503 INFO     Training iteration 1889
2023-10-04 12:21:51,688 INFO     Iteration 1889 finished in 6.184000253677368s, # of env_steps trained 396510
2023-10-04 12:21:51,706 INFO     Training iteration 1890
2023-10-04 12:21:59,603 INFO     Iteration 1890 finished in 7.893007040023804s, # of env_steps trained 396720
2023-10-04 12:21:59,686 INFO     Training iteration 1891
2023-10-04 12:22:06,226 INFO     Iteration 1891 finished in 6.53898549079895s, # of env_steps trained 396930
2023-10-04 12:22:06,245 INFO     Training iteration 1892
2023-10-04 12:22:13,017 INFO     Iteration 1892 finished in 6.771000862121582s, # of env_steps trained 397150
2023-10-04 12:22:13,039 INFO     Training iteration 1893
2023-10-04 12:22:20,842 INFO     Iteration 1893 finished in 7.802000522613525s, # of env_steps trained 397360
2023-10-04 12:22:20,862 INFO     Training iteration 1894
2023-10-04 12:22:27,016 INFO     Iteration 1894 finished in 6.153004169464111s, # of env_steps trained 397560
2023-10-04 12:22:27,037 INFO     Training iteration 1895
2023-10-04 12:22:35,207 INFO     Iteration 1895 finished in 8.168999910354614s, # of env_steps trained 397780
2023-10-04 12:22:35,228 INFO     Training iteration 1896
2023-10-04 12:22:41,473 INFO     Iteration 1896 finished in 6.244002342224121s, # of env_steps trained 397980
2023-10-04 12:22:41,493 INFO     Training iteration 1897
2023-10-04 12:22:48,539 INFO     Iteration 1897 finished in 7.043008804321289s, # of env_steps trained 398210
2023-10-04 12:22:48,621 INFO     Training iteration 1898
2023-10-04 12:22:55,985 INFO     Iteration 1898 finished in 7.361985921859741s, # of env_steps trained 398430
2023-10-04 12:22:56,004 INFO     Training iteration 1899
2023-10-04 12:23:02,075 INFO     Iteration 1899 finished in 6.070001125335693s, # of env_steps trained 398630
2023-10-04 12:23:02,096 INFO     Training iteration 1900
2023-10-04 12:23:10,238 INFO     Iteration 1900 finished in 8.140998840332031s, # of env_steps trained 398840
2023-10-04 12:23:10,261 INFO     Training iteration 1901
2023-10-04 12:23:16,511 INFO     Iteration 1901 finished in 6.248003244400024s, # of env_steps trained 399050
2023-10-04 12:23:16,528 INFO     Training iteration 1902
2023-10-04 12:23:23,859 INFO     Iteration 1902 finished in 7.327009439468384s, # of env_steps trained 399270
2023-10-04 12:23:23,938 INFO     Training iteration 1903
2023-10-04 12:23:31,052 INFO     Iteration 1903 finished in 7.111987829208374s, # of env_steps trained 399480
2023-10-04 12:23:31,072 INFO     Training iteration 1904
2023-10-04 12:23:37,059 INFO     Iteration 1904 finished in 5.9860007762908936s, # of env_steps trained 399690
2023-10-04 12:23:37,085 INFO     Training iteration 1905
2023-10-04 12:23:45,167 INFO     Iteration 1905 finished in 8.081005573272705s, # of env_steps trained 399900
2023-10-04 12:23:45,188 INFO     Training iteration 1906
2023-10-04 12:23:51,386 INFO     Iteration 1906 finished in 6.197000026702881s, # of env_steps trained 400100
2023-10-04 12:23:51,408 INFO     Training iteration 1907
